customer_id,age,country,signup_date,churned
2523,20,UK,2024-01-29,0
2524,46,UK,2021-01-22,0
2525,31,Canada,2022-04-02,1
2526,60,UK,2023-05-03,1
2527,27,UK,2020-12-20,0
2528,28,Canada,2024-04-28,0
2529,19,Germany,2022-07-10,1
2530,27,Germany,2023-10-19,1
2531,27,India,2023-11-06,1
2532,52,Canada,2023-07-16,0
2533,63,UK,2022-08-24,0
2534,36,Canada,2020-09-18,0
2535,54,France,2022-04-12,1
2536,46,UK,2024-04-14,0
2537,64,Germany,2022-03-04,1
2538,26,France,2025-02-01,0
2539,37,India,2023-11-08,0
2540,32,Germany,2021-03-07,0
2541,38,India,2023-07-01,0
2542,30,Canada,2023-11-29,0
2543,35,USA,2020-12-06,0
2544,52,Germany,2023-09-06,0
2545,23,Canada,2021-01-22,0
2546,49,UK,2023-11-28,0
2547,50,India,2022-05-17,1
2548,41,Germany,2022-08-12,0
2549,45,UK,2020-08-17,0
2550,18,UK,2023-03-09,0
2551,37,Germany,2025-03-11,1
2552,23,USA,2021-04-25,1
2553,46,France,2020-05-02,1
2554,46,UK,2024-11-01,0
2555,64,Germany,2023-04-09,1
2556,44,USA,2022-05-11,1
2557,56,India,2025-03-17,0
2558,37,Germany,2020-07-12,1
2559,51,UK,2023-11-28,0
2560,55,Germany,2020-10-04,0
2561,44,France,2020-09-21,1
2562,44,USA,2025-02-21,0
2563,63,Canada,2024-04-30,1
2564,26,USA,2020-06-12,0
2565,42,UK,2024-07-25,0
2566,20,UK,2022-06-21,1
2567,37,Germany,2023-10-20,0
2568,47,USA,2023-11-23,0
2569,18,USA,2025-03-02,0
2570,58,France,2021-11-15,0
2571,59,France,2025-03-16,1
2572,44,USA,2020-08-22,0
2573,62,France,2021-11-10,0
2574,25,UK,2025-02-14,0
2575,22,Canada,2021-07-08,1
2576,55,Germany,2022-08-10,0
2577,34,France,2021-03-06,0
2578,62,India,2023-10-23,0
2579,64,Canada,2023-12-02,0
2580,34,USA,2022-09-07,0
2581,27,UK,2023-12-21,0
2582,62,USA,2021-06-14,0
2583,21,UK,2020-11-06,0
2584,58,UK,2023-03-24,0
2585,36,Canada,2023-02-14,0
2586,22,Canada,2024-02-12,0
2587,58,USA,2024-11-21,1
2588,56,USA,2022-02-07,0
2589,38,France,2022-08-17,1
2590,35,France,2025-02-26,0
2591,41,India,2022-12-25,0
2592,40,USA,2020-08-15,0
2593,51,UK,2022-08-30,0
2594,49,Germany,2024-11-30,0
2595,28,India,2023-12-30,0
2596,50,USA,2020-07-19,1
2597,53,Canada,2023-06-19,0
2598,51,Canada,2021-02-24,1
2599,62,India,2024-09-18,0
2600,22,India,2021-07-12,1
2601,19,Germany,2022-01-03,0
2602,62,UK,2024-10-13,0
2603,46,Canada,2023-09-24,0
2604,39,USA,2021-02-19,1
2605,19,France,2020-04-27,1
2606,32,USA,2023-10-17,1
2607,27,France,2020-06-06,0
2608,26,USA,2020-06-15,0
2609,23,Germany,2022-03-03,0
2610,25,India,2024-04-25,0
2611,48,Germany,2024-04-03,0
2612,24,India,2020-06-24,1
2613,50,Canada,2022-08-29,0
2614,25,UK,2022-10-10,0
2615,37,France,2022-03-25,0
2616,24,India,2022-09-06,1
2617,31,Canada,2025-02-17,1
2618,29,France,2020-09-16,0
2619,23,USA,2024-12-21,1
2620,35,Canada,2021-05-24,0
2621,28,Canada,2024-06-27,1
2622,57,USA,2020-10-07,0
2623,22,India,2022-09-04,1
2624,18,Canada,2023-08-03,0
2625,30,UK,2024-03-28,0
2626,52,India,2021-08-06,1
2627,24,USA,2021-10-23,1
2628,63,Germany,2021-10-18,0
2629,55,USA,2022-11-01,0
2630,24,USA,2025-04-11,1
2631,42,Germany,2022-10-10,0
2632,32,Germany,2022-07-18,0
2633,38,India,2024-12-25,0
2634,51,USA,2022-02-13,0
2635,41,France,2022-10-07,0
2636,64,India,2021-01-13,0
2637,49,India,2020-09-11,0
2638,47,Canada,2020-05-17,1
2639,61,Germany,2024-12-28,0
2640,44,UK,2020-11-13,1
2641,45,USA,2024-04-21,1
2642,48,France,2024-02-08,0
2643,18,France,2024-09-07,0
2644,24,Germany,2023-08-09,0
2645,60,France,2022-08-05,0
2646,27,Germany,2024-07-23,0
2647,55,India,2021-12-23,1
2648,28,India,2022-08-01,0
2649,30,UK,2022-08-30,0
2650,43,India,2023-07-14,0
2651,45,France,2022-02-16,0
2652,63,Canada,2021-10-08,0
2653,59,Germany,2023-06-18,0
2654,60,Canada,2022-11-21,1
2655,49,Canada,2024-05-23,0
2656,47,India,2020-07-14,0
2657,49,Germany,2023-10-03,0
2658,26,India,2024-09-20,0
2659,21,India,2020-04-26,0
2660,19,USA,2020-07-03,0
2661,61,UK,2022-03-05,0
2662,57,Canada,2023-04-16,0
2663,22,France,2024-01-10,1
2664,49,Germany,2024-01-10,0
2665,60,Germany,2025-03-01,0
2666,34,Canada,2022-01-17,0
2667,52,Canada,2024-03-03,0
2668,20,Germany,2024-02-20,1
2669,25,Germany,2023-04-27,0
2670,42,Germany,2023-10-21,0
2671,20,USA,2024-06-11,0
2672,37,France,2024-05-02,0
2673,45,USA,2020-10-19,0
2674,42,Germany,2023-12-26,1
2675,54,France,2024-09-15,0
2676,53,France,2021-06-09,0
2677,48,Germany,2024-06-09,0
2678,28,Canada,2022-11-20,0
2679,34,Germany,2023-07-11,0
2680,42,Canada,2024-02-11,0
2681,36,UK,2024-07-09,0
2682,55,India,2020-10-30,0
2683,41,UK,2023-08-24,1
2684,55,India,2023-12-08,1
2685,58,UK,2022-12-31,0
2686,45,UK,2023-02-16,1
2687,44,UK,2024-08-08,0
2688,33,USA,2024-07-13,0
2689,37,Canada,2024-12-23,0
2690,62,India,2021-12-11,1
2691,25,UK,2023-08-14,0
2692,52,UK,2021-01-23,0
2693,60,Germany,2024-03-19,0
2694,44,UK,2024-08-09,0
2695,48,Canada,2024-09-23,0
2696,38,Germany,2025-02-01,0
2697,38,Canada,2024-08-02,0
2698,49,India,2023-04-20,0
2699,31,UK,2023-05-26,0
2700,60,UK,2024-06-22,0
2701,37,UK,2022-03-19,1
2702,30,Germany,2022-05-23,0
2703,22,Canada,2021-07-10,0
2704,34,India,2024-06-03,0
2705,54,Germany,2021-09-22,1
2706,57,France,2024-02-28,1
2707,63,Canada,2022-01-03,0
2708,39,UK,2025-03-24,0
2709,51,Germany,2020-05-14,0
2710,40,India,2020-12-19,0
2711,37,Canada,2025-01-05,1
2712,45,France,2023-10-03,0
2713,30,Germany,2022-02-05,0
2714,57,Canada,2024-04-23,0
2715,53,USA,2022-08-23,1
2716,58,France,2021-12-14,0
2717,29,Canada,2022-07-28,0
2718,60,France,2024-01-11,1
2719,35,France,2022-10-05,0
2720,57,Germany,2024-01-28,1
2721,64,France,2022-03-03,0
2722,30,UK,2023-04-13,0
2723,33,USA,2021-02-20,1
2724,37,Germany,2024-08-21,0
2725,22,France,2023-10-26,0
2726,44,UK,2023-01-17,1
2727,59,USA,2022-08-15,0
2728,56,USA,2024-11-01,0
2729,25,USA,2020-09-01,0
2730,33,UK,2023-07-07,0
2731,53,Germany,2023-09-28,0
2732,20,USA,2023-02-20,0
2733,26,India,2024-09-20,0
2734,35,France,2024-12-02,0
2735,59,India,2021-11-18,1
2736,49,India,2025-02-06,0
2737,23,UK,2024-05-15,0
2738,22,Germany,2023-05-12,1
2739,60,France,2023-05-18,1
2740,43,France,2024-10-30,1
2741,33,India,2021-12-01,0
2742,50,India,2021-05-10,0
2743,55,Canada,2025-02-10,0
2744,23,USA,2024-10-02,0
2745,38,UK,2022-11-26,1
2746,65,Germany,2021-07-11,1
2747,65,USA,2020-07-06,1
2748,31,USA,2021-05-27,0
2749,31,UK,2021-07-14,0
2750,34,Canada,2023-02-09,0
2751,52,UK,2024-01-29,0
2752,25,UK,2023-03-20,0
2753,48,France,2023-10-10,0
2754,35,USA,2020-11-07,0
2755,63,UK,2021-06-05,1
2756,19,France,2025-02-13,1
2757,56,India,2023-09-14,1
2758,60,India,2020-06-21,0
2759,60,USA,2023-12-01,0
2760,42,UK,2023-08-25,0
2761,62,UK,2024-05-10,1
2762,61,India,2021-07-30,0
2763,33,Germany,2023-11-25,0
2764,43,UK,2022-11-14,0
2765,33,UK,2021-05-14,0
2766,28,Germany,2021-03-30,0
2767,59,Germany,2020-09-25,1
2768,35,India,2024-01-08,1
2769,49,Germany,2020-10-26,1
2770,39,France,2025-02-22,0
2771,24,USA,2021-11-07,0
2772,50,India,2020-05-17,0
2773,56,France,2022-05-12,1
2774,65,UK,2021-09-03,0
2775,19,India,2025-01-24,0
2776,29,France,2024-01-15,0
2777,59,USA,2023-02-05,0
2778,30,France,2023-04-18,0
2779,54,India,2024-06-12,0
2780,33,Canada,2021-10-27,1
2781,59,USA,2024-04-05,1
2782,61,Germany,2025-01-09,1
2783,38,Germany,2024-10-28,0
2784,65,USA,2024-12-14,0
2785,61,Canada,2022-06-10,1
2786,36,USA,2020-09-26,0
2787,41,USA,2021-10-27,0
2788,42,Canada,2022-03-10,0
2789,19,Canada,2022-07-28,0
2790,58,USA,2025-01-03,1
2791,47,USA,2023-10-11,0
2792,28,India,2020-10-19,0
2793,45,Canada,2021-09-25,0
2794,23,UK,2022-04-17,0
2795,54,India,2020-07-27,0
2796,51,Germany,2022-03-14,1
2797,47,France,2021-09-15,0
2798,32,France,2024-04-05,0
2799,35,UK,2021-09-01,1
2800,42,USA,2023-09-15,0
2801,31,Canada,2022-09-24,0
2802,36,France,2023-07-28,0
2803,44,USA,2024-05-03,0
2804,27,India,2020-11-28,0
2805,34,USA,2023-02-27,0
2806,33,UK,2023-01-29,0
2807,59,Germany,2023-01-26,0
2808,48,USA,2021-09-16,1
2809,62,Germany,2023-01-04,0
2810,63,Germany,2023-09-12,1
2811,65,Canada,2025-04-10,0
2812,24,Canada,2023-06-15,0
2813,39,USA,2023-12-25,0
2814,40,Canada,2023-11-27,1
2815,56,France,2022-08-17,1
2816,20,India,2021-03-12,0
2817,57,Germany,2023-05-24,0
2818,43,France,2022-09-23,0
2819,53,India,2023-08-16,0
2820,34,USA,2023-04-06,0
2821,39,Germany,2023-12-07,0
2822,38,France,2024-12-25,0
2823,27,UK,2021-08-13,0
2824,20,USA,2022-11-22,0
2825,35,France,2023-07-06,0
2826,45,UK,2020-10-25,1
2827,34,Canada,2024-01-07,1
2828,34,Canada,2024-09-13,0
2829,28,UK,2024-04-02,1
2830,49,USA,2020-11-27,0
2831,60,France,2023-12-01,1
2832,21,USA,2024-04-09,0
2833,32,USA,2022-08-27,0
2834,34,USA,2022-07-26,1
2835,45,India,2022-01-26,1
2836,49,India,2025-04-11,0
2837,63,Canada,2022-06-01,0
2838,49,India,2020-12-25,1
2839,27,India,2020-04-26,0
2840,31,UK,2023-11-01,0
2841,28,France,2021-11-26,0
2842,35,Canada,2021-10-11,1
2843,55,USA,2020-10-08,0
2844,18,Canada,2023-02-10,1
2845,29,Germany,2023-05-15,1
2846,33,Germany,2020-11-01,0
2847,39,India,2021-02-15,0
2848,61,India,2023-09-04,0
2849,55,India,2023-08-27,1
2850,27,India,2022-03-10,0
2851,63,France,2022-08-21,0
2852,58,UK,2021-11-07,0
2853,18,UK,2022-02-18,1
2854,59,Canada,2021-02-27,1
2855,38,France,2024-12-01,1
2856,54,USA,2020-06-22,0
2857,21,France,2021-08-16,0
2858,21,France,2021-05-03,0
2859,56,Germany,2022-10-25,0
2860,34,USA,2023-08-04,0
2861,43,India,2022-01-23,0
2862,31,USA,2024-08-06,0
2863,43,UK,2021-10-30,0
2864,59,USA,2023-10-04,0
2865,49,Germany,2024-04-20,1
2866,37,France,2025-03-17,0
2867,40,France,2020-08-18,0
2868,41,Canada,2023-04-08,0
2869,46,Germany,2024-12-06,0
2870,54,Canada,2021-04-07,0
2871,45,UK,2021-05-27,0
2872,45,France,2021-04-02,0
2873,20,Canada,2021-10-20,0
2874,47,France,2021-09-04,0
2875,61,France,2024-04-06,0
2876,49,Canada,2022-10-23,0
2877,51,India,2021-07-10,0
2878,45,India,2020-08-14,1
2879,48,UK,2022-09-22,0
2880,26,France,2022-07-21,1
2881,33,Canada,2023-12-20,0
2882,54,India,2024-01-24,0
2883,20,Canada,2021-03-11,0
2884,45,Germany,2023-08-14,0
2885,60,France,2024-03-19,0
2886,34,UK,2020-11-17,0
2887,23,Canada,2023-10-17,0
2888,65,France,2024-11-20,0
2889,29,Germany,2020-05-05,0
2890,44,France,2023-06-11,0
2891,55,France,2022-02-01,0
2892,60,Germany,2022-08-16,0
2893,34,UK,2022-01-13,1
2894,29,USA,2023-08-09,0
2895,65,Canada,2024-10-25,0
2896,61,India,2022-04-12,0
2897,19,India,2023-01-06,0
2898,18,USA,2022-11-29,0
2899,47,France,2021-08-10,0
2900,60,France,2023-07-23,0
2901,49,UK,2024-03-06,0
2902,57,UK,2021-01-24,0
2903,62,France,2023-02-25,0
2904,37,India,2024-04-18,0
2905,18,USA,2023-04-28,0
2906,19,France,2020-06-29,1
2907,19,USA,2024-03-04,0
2908,27,France,2021-03-12,0
2909,58,Canada,2024-05-31,0
2910,37,Germany,2022-06-23,0
2911,45,India,2024-08-30,0
2912,27,France,2021-10-18,1
2913,49,Germany,2024-06-24,0
2914,46,Canada,2020-05-28,0
2915,36,Canada,2023-06-30,1
2916,43,India,2020-06-17,0
2917,24,France,2021-09-28,1
2918,45,Germany,2024-08-11,1
2919,65,Canada,2024-10-04,0
2920,53,UK,2022-02-26,0
2921,43,Germany,2025-02-02,0
2922,64,Canada,2020-10-14,1
2923,49,USA,2021-11-28,1
2924,51,India,2023-01-23,0
2925,38,Canada,2023-10-14,0
2926,59,Germany,2021-07-18,1
2927,25,Germany,2023-12-24,0
2928,59,UK,2022-06-06,0
2929,45,India,2020-08-15,0
2930,64,USA,2024-01-31,0
2931,46,USA,2024-02-09,0
2932,55,France,2021-11-26,0
2933,56,France,2022-05-25,0
2934,26,UK,2024-11-17,1
2935,42,Germany,2025-03-24,1
2936,61,France,2024-02-07,1
2937,48,USA,2022-03-24,0
2938,36,France,2022-08-04,1
2939,60,Germany,2025-03-26,0
2940,30,USA,2021-04-12,0
2941,24,Germany,2023-10-14,1
2942,49,UK,2024-04-28,0
2943,53,India,2020-11-15,1
2944,40,UK,2021-05-06,0
2945,28,USA,2023-09-05,1
2946,50,India,2022-12-05,1
2947,39,Germany,2025-02-07,0
2948,32,India,2020-12-14,0
2949,49,UK,2022-07-29,1
2950,40,India,2023-05-04,1
2951,53,UK,2025-01-15,1
2952,62,Canada,2022-10-17,0
2953,24,France,2023-02-26,0
2954,46,Germany,2024-09-30,1
2955,25,India,2025-03-24,1
2956,57,India,2020-07-24,1
2957,20,Canada,2022-05-23,0
2958,58,India,2023-04-20,1
2959,41,USA,2024-08-16,1
2960,63,Germany,2021-11-08,1
2961,49,France,2022-05-02,1
2962,27,France,2023-11-06,0
2963,26,India,2022-03-25,1
2964,46,Germany,2023-08-28,1
2965,18,USA,2024-09-18,1
2966,48,UK,2022-09-27,0
2967,28,India,2023-04-19,0
2968,63,Germany,2022-08-01,0
2969,60,USA,2022-07-04,0
2970,51,Germany,2022-02-01,1
2971,26,Germany,2020-10-19,0
2972,44,Germany,2021-11-19,1
2973,51,France,2024-04-02,0
2974,19,Germany,2024-12-11,0
2975,18,France,2022-11-26,1
2976,22,India,2024-09-14,0
2977,43,USA,2024-04-10,0
2978,43,India,2021-10-20,0
2979,59,USA,2022-04-04,1
2980,21,France,2020-06-19,1
2981,60,Canada,2020-05-13,1
2982,44,Germany,2021-08-08,1
2983,62,Canada,2021-01-22,1
2984,64,France,2022-10-06,0
2985,40,India,2021-08-29,1
2986,51,Canada,2023-10-15,1
2987,62,Germany,2023-07-21,0
2988,31,Canada,2024-01-21,0
2989,57,France,2022-08-03,0
2990,40,France,2024-12-28,0
2991,30,UK,2022-12-24,0
2992,52,UK,2022-11-26,0
2993,64,France,2024-11-11,1
2994,51,Canada,2021-07-04,0
2995,23,Canada,2024-01-01,0
2996,51,UK,2022-02-12,1
2997,28,India,2021-05-02,0
2998,52,Canada,2020-12-14,0
2999,37,France,2021-06-27,0
3000,50,India,2022-08-16,1
3001,41,UK,2021-06-05,0
3002,40,India,2022-04-10,0
3003,59,India,2020-06-07,0
3004,54,France,2024-08-10,0
3005,39,USA,2023-05-26,1
3006,55,Canada,2021-12-18,1
3007,58,France,2022-08-21,0
3008,56,USA,2025-03-09,0
3009,36,France,2024-06-06,1
3010,63,Canada,2024-01-09,0
3011,63,Germany,2024-08-03,0
3012,33,India,2022-08-19,0
3013,55,USA,2024-11-27,1
3014,41,Germany,2024-03-14,0
3015,63,Germany,2020-11-18,1
3016,23,India,2023-07-04,0
3017,26,Germany,2024-01-03,0
3018,22,UK,2020-06-21,0
3019,43,Canada,2021-05-01,0
3020,43,UK,2021-06-16,0
3021,58,Germany,2024-07-27,1
3022,62,Germany,2020-07-29,1
3023,44,USA,2020-12-14,0
3024,26,Germany,2024-10-29,1
3025,26,France,2023-12-16,0
3026,51,India,2020-11-15,0
3027,47,Germany,2023-07-02,0
3028,28,Canada,2021-09-24,0
3029,25,Canada,2023-04-08,1
3030,25,India,2021-05-04,0
3031,36,India,2024-03-13,0
3032,25,UK,2021-06-02,0
3033,41,UK,2024-01-20,0
3034,19,USA,2024-12-16,0
3035,55,Germany,2025-02-20,0
3036,37,UK,2022-09-19,0
3037,65,Germany,2024-12-20,0
3038,53,UK,2022-02-24,0
3039,20,Germany,2020-11-24,0
3040,37,Canada,2021-11-19,0
3041,39,Germany,2020-12-24,0
3042,64,Canada,2021-10-14,0
3043,26,Canada,2021-05-18,0
3044,46,France,2024-01-14,0
3045,64,UK,2020-07-28,0
3046,57,France,2024-02-22,0
3047,42,USA,2021-03-06,1
3048,39,Canada,2024-05-23,0
3049,60,Germany,2024-06-05,1
3050,59,India,2025-02-04,1
3051,63,India,2025-04-07,0
3052,63,UK,2023-12-27,0
3053,25,France,2025-01-04,0
3054,30,Canada,2020-09-03,0
3055,21,Canada,2023-12-22,0
3056,48,Canada,2022-11-10,1
3057,25,France,2024-08-16,1
3058,29,India,2024-12-01,0
3059,31,USA,2021-05-13,1
3060,55,Germany,2024-01-10,0
3061,52,Canada,2021-08-11,0
3062,55,India,2023-07-20,0
3063,19,UK,2024-10-06,0
3064,44,India,2023-08-09,1
3065,38,Germany,2020-07-23,0
3066,25,India,2022-05-24,0
3067,36,USA,2023-05-02,0
3068,23,USA,2023-01-20,0
3069,44,France,2024-01-01,0
3070,57,UK,2022-10-06,0
3071,63,India,2021-12-07,0
3072,24,UK,2021-02-09,0
3073,38,UK,2023-11-21,0
3074,25,India,2024-02-19,0
3075,56,Canada,2023-03-23,0
3076,50,Canada,2022-12-16,0
3077,25,UK,2021-03-15,0
3078,47,Canada,2022-02-20,0
3079,48,India,2021-08-03,0
3080,32,India,2023-08-30,0
3081,55,France,2021-11-05,0
3082,53,France,2024-08-19,1
3083,37,Canada,2020-10-08,0
3084,23,France,2021-10-25,0
3085,27,UK,2024-02-17,0
3086,28,USA,2021-09-27,0
3087,45,Canada,2024-02-22,0
3088,18,Germany,2021-11-30,1
3089,57,UK,2020-07-10,0
3090,28,India,2022-12-21,0
3091,48,UK,2021-03-02,0
3092,61,Germany,2024-03-25,1
3093,58,USA,2024-04-05,0
3094,50,UK,2025-03-28,0
3095,65,Canada,2022-10-14,0
3096,37,India,2023-04-16,0
3097,25,USA,2021-09-20,1
3098,35,Germany,2023-05-07,0
3099,50,UK,2020-05-05,1
3100,39,France,2024-12-30,0
3101,63,Germany,2021-11-28,0
3102,60,UK,2020-12-31,0
3103,47,Canada,2023-12-07,0
3104,62,USA,2022-04-23,0
3105,18,Canada,2021-12-11,0
3106,18,France,2020-10-29,0
3107,53,France,2025-02-01,1
3108,43,Canada,2021-01-18,0
3109,59,France,2021-01-13,0
3110,19,France,2024-07-14,0
3111,25,UK,2023-06-11,1
3112,42,Canada,2024-11-06,0
3113,29,France,2022-08-15,1
3114,25,Germany,2021-07-07,0
3115,30,Germany,2023-01-29,0
3116,65,India,2021-01-06,1
3117,61,France,2022-05-06,0
3118,23,Canada,2022-06-13,0
3119,63,USA,2024-01-27,0
3120,49,UK,2024-07-26,0
3121,49,France,2020-11-29,1
3122,31,India,2022-11-11,0
3123,58,Germany,2022-02-08,0
3124,35,Canada,2023-05-08,0
3125,28,Canada,2023-02-18,0
3126,65,Canada,2023-03-21,0
3127,56,Canada,2024-03-09,0
3128,55,USA,2020-12-05,1
3129,26,UK,2021-12-19,1
3130,32,Canada,2021-05-31,1
3131,35,USA,2021-09-10,1
3132,19,France,2024-05-04,0
3133,57,UK,2024-04-19,0
3134,47,India,2023-06-05,1
3135,59,France,2021-05-26,1
3136,21,UK,2022-12-21,0
3137,44,UK,2023-02-10,0
3138,51,Germany,2025-02-26,0
3139,51,India,2023-12-08,1
3140,32,India,2020-12-08,0
3141,44,Canada,2020-06-01,0
3142,18,Germany,2022-11-08,0
3143,23,Canada,2024-08-17,1
3144,65,USA,2021-12-30,1
3145,45,India,2020-05-13,1
3146,30,USA,2020-07-09,0
3147,22,France,2021-06-21,0
3148,19,Germany,2023-10-28,0
3149,19,Canada,2021-06-20,1
3150,39,UK,2022-08-08,0
3151,48,USA,2020-11-14,1
3152,21,UK,2024-11-07,0
3153,33,India,2023-08-09,1
3154,57,Germany,2023-11-08,1
3155,58,Germany,2020-11-19,0
3156,23,India,2024-01-10,1
3157,42,UK,2022-04-16,1
3158,62,India,2021-08-24,1
3159,21,Germany,2024-06-04,0
3160,57,France,2020-05-12,0
3161,24,France,2020-12-12,0
3162,21,UK,2020-05-15,1
3163,43,India,2024-07-19,0
3164,44,USA,2025-03-08,1
3165,60,Canada,2020-10-28,0
3166,42,Germany,2020-04-29,1
3167,57,Canada,2023-06-01,0
3168,59,France,2020-07-07,1
3169,47,Canada,2024-05-15,0
3170,30,India,2022-03-14,0
3171,56,France,2022-06-24,0
3172,30,Canada,2022-05-17,0
3173,50,UK,2020-12-30,0
3174,48,France,2022-08-27,0
3175,29,USA,2021-11-30,0
3176,20,India,2023-01-31,0
3177,55,Germany,2023-10-10,0
3178,59,UK,2022-11-13,0
3179,52,USA,2021-09-24,0
3180,37,Canada,2021-04-05,0
3181,41,India,2024-09-20,0
3182,60,France,2022-07-17,0
3183,33,Canada,2023-01-10,1
3184,53,India,2024-07-20,0
3185,30,USA,2021-05-26,0
3186,30,India,2022-09-14,0
3187,60,Germany,2024-04-03,0
3188,47,Canada,2025-02-15,0
3189,55,Canada,2023-09-28,1
3190,57,UK,2024-07-24,0
3191,28,India,2021-03-03,0
3192,20,Germany,2023-07-28,0
3193,18,France,2020-05-20,0
3194,32,Germany,2023-09-10,0
3195,33,Germany,2024-04-24,1
3196,39,France,2024-01-03,0
3197,43,USA,2024-06-26,1
3198,18,UK,2021-10-29,0
3199,40,India,2022-07-24,0
3200,27,UK,2025-03-02,0
3201,58,Canada,2023-05-03,1
3202,41,India,2024-06-23,1
3203,30,USA,2024-09-09,0
3204,32,UK,2023-10-20,1
3205,39,Canada,2021-08-03,0
3206,30,India,2025-03-29,0
3207,34,India,2020-12-05,0
3208,61,USA,2024-05-26,0
3209,25,UK,2022-01-25,1
3210,37,Germany,2020-07-23,0
3211,41,France,2020-11-08,0
3212,51,Canada,2022-03-07,1
3213,63,India,2020-09-30,0
3214,26,USA,2025-03-19,0
3215,42,France,2020-06-16,0
3216,56,Germany,2022-02-25,1
3217,33,India,2023-09-30,1
3218,55,USA,2022-03-30,1
3219,36,USA,2020-09-30,0
3220,21,France,2024-02-12,1
3221,26,Canada,2023-10-24,1
3222,49,USA,2022-05-07,1
3223,48,France,2023-09-30,0
3224,28,Canada,2021-07-04,0
3225,59,Canada,2020-08-01,0
3226,51,Germany,2023-08-06,0
3227,63,UK,2024-04-30,0
3228,48,France,2024-02-27,1
3229,48,UK,2023-09-22,0
3230,58,Canada,2023-11-10,0
3231,31,USA,2025-04-08,1
3232,46,USA,2022-09-19,0
3233,37,Germany,2021-03-24,1
3234,54,USA,2023-11-15,1
3235,41,UK,2022-05-11,0
3236,26,India,2024-06-08,0
3237,51,UK,2020-06-03,0
3238,20,Germany,2023-10-02,0
3239,39,Germany,2022-04-26,0
3240,45,Germany,2022-10-23,0
3241,49,UK,2024-03-29,0
3242,19,USA,2020-10-25,0
3243,34,France,2022-03-19,0
3244,23,UK,2021-02-07,1
3245,50,Canada,2020-08-25,0
3246,35,USA,2022-02-13,0
3247,22,UK,2021-01-28,0
3248,30,UK,2023-07-21,0
3249,39,UK,2020-09-10,0
3250,61,UK,2020-07-14,0
3251,56,USA,2023-02-24,1
3252,63,France,2022-11-01,0
3253,34,India,2022-06-27,1
3254,36,UK,2022-05-27,1
3255,43,Germany,2023-01-25,1
3256,59,India,2024-02-18,0
3257,50,USA,2023-11-01,1
3258,32,USA,2022-12-16,1
3259,31,Germany,2021-06-15,0
3260,55,Canada,2022-03-17,1
3261,64,Germany,2021-05-11,0
3262,23,UK,2021-06-18,1
3263,45,France,2021-12-11,0
3264,46,Germany,2021-03-08,1
3265,19,UK,2023-06-21,0
3266,26,UK,2023-10-18,1
3267,18,Germany,2021-08-31,1
3268,40,UK,2020-09-15,0
3269,45,France,2021-07-05,1
3270,62,Canada,2024-04-22,0
3271,55,India,2025-02-07,0
3272,20,USA,2024-01-09,0
3273,39,Canada,2023-05-02,0
3274,56,Canada,2022-02-11,0
3275,43,Germany,2021-10-10,0
3276,43,India,2023-09-10,0
3277,30,Germany,2024-02-12,0
3278,54,Germany,2022-01-10,0
3279,37,India,2021-09-19,0
3280,61,Canada,2022-08-29,0
3281,62,Canada,2022-04-14,0
3282,29,USA,2022-03-09,0
3283,42,UK,2022-06-01,0
3284,36,France,2022-10-30,0
3285,47,India,2024-12-02,0
3286,18,USA,2023-04-17,0
3287,44,Germany,2022-12-13,0
3288,25,USA,2023-05-24,0
3289,48,France,2023-04-13,0
3290,31,USA,2024-07-18,1
3291,37,Germany,2024-12-06,1
3292,60,Germany,2021-03-25,0
3293,54,UK,2024-09-05,0
3294,50,France,2025-01-13,0
3295,35,USA,2020-11-28,0
3296,27,Germany,2022-07-08,0
3297,43,Canada,2020-09-14,1
3298,51,UK,2023-09-29,1
3299,49,Germany,2022-03-26,0
3300,20,France,2021-07-05,0
3301,59,Germany,2024-03-27,0
3302,63,UK,2020-11-09,0
3303,29,Germany,2021-03-06,0
3304,57,France,2025-02-01,0
3305,42,France,2021-12-31,0
3306,54,India,2022-03-28,0
3307,20,USA,2024-11-24,1
3308,28,UK,2022-12-30,1
3309,52,UK,2021-10-19,0
3310,22,France,2024-11-21,1
3311,31,Germany,2020-04-26,0
3312,53,India,2021-05-27,1
3313,22,India,2024-04-21,0
3314,38,Germany,2020-05-20,0
3315,34,USA,2021-05-14,0
3316,47,India,2022-11-22,0
3317,62,France,2022-07-28,1
3318,42,UK,2022-01-20,1
3319,30,Germany,2022-04-23,0
3320,34,India,2023-02-05,1
3321,26,UK,2022-06-17,0
3322,47,Germany,2021-01-12,0
3323,23,Canada,2022-09-05,0
3324,63,Germany,2020-05-17,0
3325,35,USA,2025-01-20,0
3326,19,Canada,2023-10-07,0
3327,36,India,2020-07-09,0
3328,43,USA,2023-02-07,0
3329,18,France,2021-06-04,0
3330,46,UK,2020-05-14,0
3331,63,India,2021-08-02,1
3332,52,USA,2023-01-27,0
3333,21,France,2022-11-27,1
3334,59,France,2025-02-24,1
3335,24,Germany,2021-06-20,0
3336,46,India,2022-04-09,0
3337,21,Germany,2020-10-18,1
3338,33,UK,2024-12-17,1
3339,30,India,2023-02-24,0
3340,19,India,2021-06-03,0
3341,30,France,2024-02-23,0
3342,32,India,2020-06-26,1
3343,60,USA,2022-04-24,1
3344,20,Germany,2021-01-05,0
